,LocID,AP_NAME,CITY,STATE,Latitude,Longitude,Airport,Year,Departure_Cancellations,Arrival_Cancellations,Departure_Diversions,Arrival_Diversions,departures_for_metric_computation,arrivals_for_metric_computation,percent_on_time_gatedepartures,percent_on_time_airport_departures,percent_on_time_gate_arrivals,average_gate_departure_delay,average_taxi_out_time,average_taxi_out_delay,average_airport_departure_delay,average_airborne_delay,average_taxi_indelay,average_block_delay,average_gate_arrival_delay
2855,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2010.0,129.0,127.0,23.0,34.0,16764.0,16706.0,0.8193,0.7895,0.824,10.85,14.17,2.88,12.79,2.36,1.47,3.11,10.48
2856,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2010.0,129.0,127.0,23.0,34.0,16578.0,16559.0,0.8351,0.8176,0.8283,10.04,13.38,2.23,11.24,2.73,0.86,2.69,10.17
2857,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2010.0,129.0,127.0,23.0,34.0,15954.0,15899.0,0.8441,0.8343,0.8496,9.72,12.57,1.81,10.49,2.26,0.6,2.22,9.25
2858,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2010.0,129.0,127.0,23.0,34.0,14945.0,15163.0,0.8599,0.8462,0.8432,8.51,12.63,2.03,9.49,2.19,0.63,2.37,9.17
2859,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2010.0,129.0,127.0,23.0,34.0,14641.0,14736.0,0.8434,0.8288,0.832,9.26,12.5,1.86,10.14,2.37,0.63,2.37,9.71
2860,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2011.0,99.0,83.0,17.0,41.0,3663.0,3749.0,0.8438,0.8329,0.7437,8.82,12.35,1.96,9.81,1.98,0.63,4.15,12.79
2861,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2011.0,99.0,83.0,17.0,41.0,15607.0,15858.0,0.8484,0.8274,0.7743,8.24,12.48,2.29,9.57,1.59,0.82,3.25,11.52
2862,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2011.0,99.0,83.0,17.0,41.0,15360.0,16113.0,0.8435,0.8121,0.7752,8.66,13.68,3.01,10.65,1.71,0.78,4.2,11.26
2863,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2011.0,99.0,83.0,17.0,41.0,16866.0,17042.0,0.8255,0.7819,0.7832,9.67,15.3,3.79,12.19,2.02,1.39,4.06,11.9
2864,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2011.0,99.0,83.0,17.0,41.0,17722.0,17958.0,0.8261,0.8062,0.7886,10.59,14.45,2.46,11.97,2.26,1.72,4.49,12.59
2865,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2011.0,99.0,83.0,17.0,41.0,16686.0,16753.0,0.8676,0.8544,0.8367,7.68,13.56,2.14,8.72,2.14,1.19,3.34,9.05
2866,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2011.0,99.0,83.0,17.0,41.0,16764.0,16706.0,0.8193,0.7895,0.824,10.85,14.17,2.88,12.79,2.36,1.47,3.11,10.48
2867,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2011.0,99.0,83.0,17.0,41.0,16578.0,16559.0,0.8351,0.8176,0.8283,10.04,13.38,2.23,11.24,2.73,0.86,2.69,10.17
2868,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2011.0,99.0,83.0,17.0,41.0,15954.0,15899.0,0.8441,0.8343,0.8496,9.72,12.57,1.81,10.49,2.26,0.6,2.22,9.25
2869,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2011.0,99.0,83.0,17.0,41.0,14945.0,15163.0,0.8599,0.8462,0.8432,8.51,12.63,2.03,9.49,2.19,0.63,2.37,9.17
2870,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2011.0,99.0,83.0,17.0,41.0,14641.0,14736.0,0.8434,0.8288,0.832,9.26,12.5,1.86,10.14,2.37,0.63,2.37,9.71
2871,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2012.0,84.0,66.0,9.0,20.0,3663.0,3749.0,0.8438,0.8329,0.7437,8.82,12.35,1.96,9.81,1.98,0.63,4.15,12.79
2872,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2012.0,84.0,66.0,9.0,20.0,15607.0,15858.0,0.8484,0.8274,0.7743,8.24,12.48,2.29,9.57,1.59,0.82,3.25,11.52
2873,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2012.0,84.0,66.0,9.0,20.0,15360.0,16113.0,0.8435,0.8121,0.7752,8.66,13.68,3.01,10.65,1.71,0.78,4.2,11.26
2874,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2012.0,84.0,66.0,9.0,20.0,16866.0,17042.0,0.8255,0.7819,0.7832,9.67,15.3,3.79,12.19,2.02,1.39,4.06,11.9
2875,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2012.0,84.0,66.0,9.0,20.0,17722.0,17958.0,0.8261,0.8062,0.7886,10.59,14.45,2.46,11.97,2.26,1.72,4.49,12.59
2876,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2012.0,84.0,66.0,9.0,20.0,16686.0,16753.0,0.8676,0.8544,0.8367,7.68,13.56,2.14,8.72,2.14,1.19,3.34,9.05
2877,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2012.0,84.0,66.0,9.0,20.0,16764.0,16706.0,0.8193,0.7895,0.824,10.85,14.17,2.88,12.79,2.36,1.47,3.11,10.48
2878,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2012.0,84.0,66.0,9.0,20.0,16578.0,16559.0,0.8351,0.8176,0.8283,10.04,13.38,2.23,11.24,2.73,0.86,2.69,10.17
2879,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2012.0,84.0,66.0,9.0,20.0,15954.0,15899.0,0.8441,0.8343,0.8496,9.72,12.57,1.81,10.49,2.26,0.6,2.22,9.25
2880,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2012.0,84.0,66.0,9.0,20.0,14945.0,15163.0,0.8599,0.8462,0.8432,8.51,12.63,2.03,9.49,2.19,0.63,2.37,9.17
2881,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2012.0,84.0,66.0,9.0,20.0,14641.0,14736.0,0.8434,0.8288,0.832,9.26,12.5,1.86,10.14,2.37,0.63,2.37,9.71
2882,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2013.0,98.0,96.0,18.0,12.0,3663.0,3749.0,0.8438,0.8329,0.7437,8.82,12.35,1.96,9.81,1.98,0.63,4.15,12.79
2883,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2013.0,98.0,96.0,18.0,12.0,15607.0,15858.0,0.8484,0.8274,0.7743,8.24,12.48,2.29,9.57,1.59,0.82,3.25,11.52
2884,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2013.0,98.0,96.0,18.0,12.0,15360.0,16113.0,0.8435,0.8121,0.7752,8.66,13.68,3.01,10.65,1.71,0.78,4.2,11.26
2885,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2013.0,98.0,96.0,18.0,12.0,16866.0,17042.0,0.8255,0.7819,0.7832,9.67,15.3,3.79,12.19,2.02,1.39,4.06,11.9
2886,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2013.0,98.0,96.0,18.0,12.0,17722.0,17958.0,0.8261,0.8062,0.7886,10.59,14.45,2.46,11.97,2.26,1.72,4.49,12.59
2887,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2013.0,98.0,96.0,18.0,12.0,16686.0,16753.0,0.8676,0.8544,0.8367,7.68,13.56,2.14,8.72,2.14,1.19,3.34,9.05
2888,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2013.0,98.0,96.0,18.0,12.0,16764.0,16706.0,0.8193,0.7895,0.824,10.85,14.17,2.88,12.79,2.36,1.47,3.11,10.48
2889,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2013.0,98.0,96.0,18.0,12.0,16578.0,16559.0,0.8351,0.8176,0.8283,10.04,13.38,2.23,11.24,2.73,0.86,2.69,10.17
2890,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2013.0,98.0,96.0,18.0,12.0,15954.0,15899.0,0.8441,0.8343,0.8496,9.72,12.57,1.81,10.49,2.26,0.6,2.22,9.25
2891,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2013.0,98.0,96.0,18.0,12.0,14945.0,15163.0,0.8599,0.8462,0.8432,8.51,12.63,2.03,9.49,2.19,0.63,2.37,9.17
2892,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2013.0,98.0,96.0,18.0,12.0,14641.0,14736.0,0.8434,0.8288,0.832,9.26,12.5,1.86,10.14,2.37,0.63,2.37,9.71
2893,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2014.0,130.0,123.0,14.0,29.0,3663.0,3749.0,0.8438,0.8329,0.7437,8.82,12.35,1.96,9.81,1.98,0.63,4.15,12.79
2894,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2014.0,130.0,123.0,14.0,29.0,15607.0,15858.0,0.8484,0.8274,0.7743,8.24,12.48,2.29,9.57,1.59,0.82,3.25,11.52
2895,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2014.0,130.0,123.0,14.0,29.0,15360.0,16113.0,0.8435,0.8121,0.7752,8.66,13.68,3.01,10.65,1.71,0.78,4.2,11.26
2896,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2014.0,130.0,123.0,14.0,29.0,16866.0,17042.0,0.8255,0.7819,0.7832,9.67,15.3,3.79,12.19,2.02,1.39,4.06,11.9
2897,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2014.0,130.0,123.0,14.0,29.0,17722.0,17958.0,0.8261,0.8062,0.7886,10.59,14.45,2.46,11.97,2.26,1.72,4.49,12.59
2898,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2014.0,130.0,123.0,14.0,29.0,16686.0,16753.0,0.8676,0.8544,0.8367,7.68,13.56,2.14,8.72,2.14,1.19,3.34,9.05
2899,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2014.0,130.0,123.0,14.0,29.0,16764.0,16706.0,0.8193,0.7895,0.824,10.85,14.17,2.88,12.79,2.36,1.47,3.11,10.48
2900,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2014.0,130.0,123.0,14.0,29.0,16578.0,16559.0,0.8351,0.8176,0.8283,10.04,13.38,2.23,11.24,2.73,0.86,2.69,10.17
2901,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2014.0,130.0,123.0,14.0,29.0,15954.0,15899.0,0.8441,0.8343,0.8496,9.72,12.57,1.81,10.49,2.26,0.6,2.22,9.25
2902,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2014.0,130.0,123.0,14.0,29.0,14945.0,15163.0,0.8599,0.8462,0.8432,8.51,12.63,2.03,9.49,2.19,0.63,2.37,9.17
2903,LGB,LONG BEACH /DAUGHERTY FIELD/,LONG BEACH,CA,33.817754,-118.151733,LGB,2014.0,130.0,123.0,14.0,29.0,14641.0,14736.0,0.8434,0.8288,0.832,9.26,12.5,1.86,10.14,2.37,0.63,2.37,9.71
2904,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2004.0,171.0,129.0,13.0,37.0,17764.0,17852.0,0.7411,0.7053,0.7011,13.53,11.4,3.03,15.56,2.48,1.0,3.52,15.67
2905,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2004.0,171.0,129.0,13.0,37.0,16005.0,16036.0,0.7683,0.7321,0.7312,12.35,12.16,3.1,14.32,2.82,1.17,3.71,13.87
2906,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2004.0,171.0,129.0,13.0,37.0,14802.0,14837.0,0.8128,0.7919,0.7853,10.22,11.9,2.32,11.52,2.67,0.68,2.88,10.95
2907,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2004.0,171.0,129.0,13.0,37.0,14769.0,14859.0,0.7944,0.7699,0.7574,11.54,11.77,2.5,12.97,3.07,0.73,3.12,12.86
2908,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2004.0,171.0,129.0,13.0,37.0,14458.0,14632.0,0.7738,0.7484,0.7484,12.76,11.89,2.64,14.33,3.35,0.77,3.3,13.57
2909,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2004.0,171.0,129.0,13.0,37.0,15601.0,15682.0,0.7692,0.7362,0.7587,14.0,12.51,3.14,15.98,3.23,0.84,3.2,12.85
2910,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2004.0,171.0,129.0,13.0,37.0,15346.0,15242.0,0.7754,0.7483,0.7683,14.15,12.5,2.72,15.76,2.89,0.95,2.91,12.66
2911,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2004.0,171.0,129.0,13.0,37.0,16231.0,16208.0,0.7632,0.7332,0.7512,14.56,12.67,2.74,16.29,3.19,0.99,3.78,13.81
2912,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2005.0,251.0,172.0,28.0,67.0,17764.0,17852.0,0.7411,0.7053,0.7011,13.53,11.4,3.03,15.56,2.48,1.0,3.52,15.67
2913,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2005.0,251.0,172.0,28.0,67.0,16005.0,16036.0,0.7683,0.7321,0.7312,12.35,12.16,3.1,14.32,2.82,1.17,3.71,13.87
2914,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2005.0,251.0,172.0,28.0,67.0,14802.0,14837.0,0.8128,0.7919,0.7853,10.22,11.9,2.32,11.52,2.67,0.68,2.88,10.95
2915,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2005.0,251.0,172.0,28.0,67.0,14769.0,14859.0,0.7944,0.7699,0.7574,11.54,11.77,2.5,12.97,3.07,0.73,3.12,12.86
2916,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2005.0,251.0,172.0,28.0,67.0,14458.0,14632.0,0.7738,0.7484,0.7484,12.76,11.89,2.64,14.33,3.35,0.77,3.3,13.57
2917,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2005.0,251.0,172.0,28.0,67.0,15601.0,15682.0,0.7692,0.7362,0.7587,14.0,12.51,3.14,15.98,3.23,0.84,3.2,12.85
2918,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2005.0,251.0,172.0,28.0,67.0,15346.0,15242.0,0.7754,0.7483,0.7683,14.15,12.5,2.72,15.76,2.89,0.95,2.91,12.66
2919,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2005.0,251.0,172.0,28.0,67.0,16231.0,16208.0,0.7632,0.7332,0.7512,14.56,12.67,2.74,16.29,3.19,0.99,3.78,13.81
2920,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2006.0,142.0,122.0,31.0,23.0,17764.0,17852.0,0.7411,0.7053,0.7011,13.53,11.4,3.03,15.56,2.48,1.0,3.52,15.67
2921,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2006.0,142.0,122.0,31.0,23.0,16005.0,16036.0,0.7683,0.7321,0.7312,12.35,12.16,3.1,14.32,2.82,1.17,3.71,13.87
2922,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2006.0,142.0,122.0,31.0,23.0,14802.0,14837.0,0.8128,0.7919,0.7853,10.22,11.9,2.32,11.52,2.67,0.68,2.88,10.95
2923,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2006.0,142.0,122.0,31.0,23.0,14769.0,14859.0,0.7944,0.7699,0.7574,11.54,11.77,2.5,12.97,3.07,0.73,3.12,12.86
2924,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2006.0,142.0,122.0,31.0,23.0,14458.0,14632.0,0.7738,0.7484,0.7484,12.76,11.89,2.64,14.33,3.35,0.77,3.3,13.57
2925,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2006.0,142.0,122.0,31.0,23.0,15601.0,15682.0,0.7692,0.7362,0.7587,14.0,12.51,3.14,15.98,3.23,0.84,3.2,12.85
2926,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2006.0,142.0,122.0,31.0,23.0,15346.0,15242.0,0.7754,0.7483,0.7683,14.15,12.5,2.72,15.76,2.89,0.95,2.91,12.66
2927,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2006.0,142.0,122.0,31.0,23.0,16231.0,16208.0,0.7632,0.7332,0.7512,14.56,12.67,2.74,16.29,3.19,0.99,3.78,13.81
2928,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2007.0,152.0,121.0,20.0,14.0,17764.0,17852.0,0.7411,0.7053,0.7011,13.53,11.4,3.03,15.56,2.48,1.0,3.52,15.67
2929,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2007.0,152.0,121.0,20.0,14.0,16005.0,16036.0,0.7683,0.7321,0.7312,12.35,12.16,3.1,14.32,2.82,1.17,3.71,13.87
2930,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2007.0,152.0,121.0,20.0,14.0,14802.0,14837.0,0.8128,0.7919,0.7853,10.22,11.9,2.32,11.52,2.67,0.68,2.88,10.95
2931,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2007.0,152.0,121.0,20.0,14.0,14769.0,14859.0,0.7944,0.7699,0.7574,11.54,11.77,2.5,12.97,3.07,0.73,3.12,12.86
2932,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2007.0,152.0,121.0,20.0,14.0,14458.0,14632.0,0.7738,0.7484,0.7484,12.76,11.89,2.64,14.33,3.35,0.77,3.3,13.57
2933,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2007.0,152.0,121.0,20.0,14.0,15601.0,15682.0,0.7692,0.7362,0.7587,14.0,12.51,3.14,15.98,3.23,0.84,3.2,12.85
2934,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2007.0,152.0,121.0,20.0,14.0,15346.0,15242.0,0.7754,0.7483,0.7683,14.15,12.5,2.72,15.76,2.89,0.95,2.91,12.66
2935,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2007.0,152.0,121.0,20.0,14.0,16231.0,16208.0,0.7632,0.7332,0.7512,14.56,12.67,2.74,16.29,3.19,0.99,3.78,13.81
2936,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2008.0,155.0,130.0,24.0,30.0,17764.0,17852.0,0.7411,0.7053,0.7011,13.53,11.4,3.03,15.56,2.48,1.0,3.52,15.67
2937,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2008.0,155.0,130.0,24.0,30.0,16005.0,16036.0,0.7683,0.7321,0.7312,12.35,12.16,3.1,14.32,2.82,1.17,3.71,13.87
2938,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2008.0,155.0,130.0,24.0,30.0,14802.0,14837.0,0.8128,0.7919,0.7853,10.22,11.9,2.32,11.52,2.67,0.68,2.88,10.95
2939,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2008.0,155.0,130.0,24.0,30.0,14769.0,14859.0,0.7944,0.7699,0.7574,11.54,11.77,2.5,12.97,3.07,0.73,3.12,12.86
2940,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2008.0,155.0,130.0,24.0,30.0,14458.0,14632.0,0.7738,0.7484,0.7484,12.76,11.89,2.64,14.33,3.35,0.77,3.3,13.57
2941,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2008.0,155.0,130.0,24.0,30.0,15601.0,15682.0,0.7692,0.7362,0.7587,14.0,12.51,3.14,15.98,3.23,0.84,3.2,12.85
2942,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2008.0,155.0,130.0,24.0,30.0,15346.0,15242.0,0.7754,0.7483,0.7683,14.15,12.5,2.72,15.76,2.89,0.95,2.91,12.66
2943,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2008.0,155.0,130.0,24.0,30.0,16231.0,16208.0,0.7632,0.7332,0.7512,14.56,12.67,2.74,16.29,3.19,0.99,3.78,13.81
2944,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2009.0,97.0,70.0,21.0,31.0,17764.0,17852.0,0.7411,0.7053,0.7011,13.53,11.4,3.03,15.56,2.48,1.0,3.52,15.67
2945,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2009.0,97.0,70.0,21.0,31.0,16005.0,16036.0,0.7683,0.7321,0.7312,12.35,12.16,3.1,14.32,2.82,1.17,3.71,13.87
2946,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2009.0,97.0,70.0,21.0,31.0,14802.0,14837.0,0.8128,0.7919,0.7853,10.22,11.9,2.32,11.52,2.67,0.68,2.88,10.95
2947,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2009.0,97.0,70.0,21.0,31.0,14769.0,14859.0,0.7944,0.7699,0.7574,11.54,11.77,2.5,12.97,3.07,0.73,3.12,12.86
2948,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2009.0,97.0,70.0,21.0,31.0,14458.0,14632.0,0.7738,0.7484,0.7484,12.76,11.89,2.64,14.33,3.35,0.77,3.3,13.57
2949,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2009.0,97.0,70.0,21.0,31.0,15601.0,15682.0,0.7692,0.7362,0.7587,14.0,12.51,3.14,15.98,3.23,0.84,3.2,12.85
2950,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2009.0,97.0,70.0,21.0,31.0,15346.0,15242.0,0.7754,0.7483,0.7683,14.15,12.5,2.72,15.76,2.89,0.95,2.91,12.66
2951,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2009.0,97.0,70.0,21.0,31.0,16231.0,16208.0,0.7632,0.7332,0.7512,14.56,12.67,2.74,16.29,3.19,0.99,3.78,13.81
2952,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2010.0,154.0,119.0,27.0,54.0,17764.0,17852.0,0.7411,0.7053,0.7011,13.53,11.4,3.03,15.56,2.48,1.0,3.52,15.67
2953,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2010.0,154.0,119.0,27.0,54.0,16005.0,16036.0,0.7683,0.7321,0.7312,12.35,12.16,3.1,14.32,2.82,1.17,3.71,13.87
2954,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2010.0,154.0,119.0,27.0,54.0,14802.0,14837.0,0.8128,0.7919,0.7853,10.22,11.9,2.32,11.52,2.67,0.68,2.88,10.95
2955,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2010.0,154.0,119.0,27.0,54.0,14769.0,14859.0,0.7944,0.7699,0.7574,11.54,11.77,2.5,12.97,3.07,0.73,3.12,12.86
2956,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2010.0,154.0,119.0,27.0,54.0,14458.0,14632.0,0.7738,0.7484,0.7484,12.76,11.89,2.64,14.33,3.35,0.77,3.3,13.57
2957,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2010.0,154.0,119.0,27.0,54.0,15601.0,15682.0,0.7692,0.7362,0.7587,14.0,12.51,3.14,15.98,3.23,0.84,3.2,12.85
2958,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2010.0,154.0,119.0,27.0,54.0,15346.0,15242.0,0.7754,0.7483,0.7683,14.15,12.5,2.72,15.76,2.89,0.95,2.91,12.66
2959,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2010.0,154.0,119.0,27.0,54.0,16231.0,16208.0,0.7632,0.7332,0.7512,14.56,12.67,2.74,16.29,3.19,0.99,3.78,13.81
2960,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2011.0,153.0,125.0,21.0,17.0,17764.0,17852.0,0.7411,0.7053,0.7011,13.53,11.4,3.03,15.56,2.48,1.0,3.52,15.67
